Price,Link,CPU Name,CPU Lithography,CPU Core,CPU Thread,CPU Cache,CPU Base Clock,CPU Max Clock,CPU Intel,CPU Cache,Base Power,Max Power,CPU Series,RAM,Memory Type,Max DDR Support,Storage,Storage Type,GPU Name,GPU VRAM,IGPU Cloock,GPU Onboard,GPU AMD,GPU NVIDIA,Display Type,Display Size,Display Resolution,Display Frequency,Display Color,OS,Warrant
16390000,https://www.anphatpc.com.vn/laptop-hp-pavilion-x360-14-ek1046tu-80r24pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
0,https://www.anphatpc.com.vn/laptop-acer-predator-triton-neo.html,185H,0,16.0,22.0,24,1.8,5.1,1,24,45,115,9,16GB,DDR5,5.0,1TB,SSD,4070,12,,0,0,1,,16 INCH,,120HZ,,11,12
22990000,https://www.anphatpc.com.vn/laptop-fujitsu-ch-9c13a1-4zr1g97615.html,i5-1135G7,10,4.0,8.0,8,0.9,4.2,1,8,12,28,5,8GB,LPDDR4,4.0,512 GB,SSD,,,,1,0,0,,13.3 INCH,1920 X 1080,,,11,24
22390000,https://www.anphatpc.com.vn/laptop-dell-latitude-5340-71021490.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,LPDDR5,5.0,256GB,SSD,,,,1,0,0,IPS,13.3 INCH,1920X1080,,,0,12
38990000,https://www.anphatpc.com.vn/laptop-lenovo-legion-slim-5-16irh8-82ya00dtvn.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,32GB,DDR5,5.0,1TB,SSD,4060,8,,0,0,1,IPS,16 INCH,2560X1600,165HZ,100% SRGB,11,36
27490000,https://www.anphatpc.com.vn/laptop-hp-envy-x360-13-bf0090tu-76b13pa.html,i7-1250U,7,10.0,12.0,12,4.7,4.7,1,12,9,29,7,16GB,LPDDR4,5.0,512GB,SSD,,,,1,0,0,OLED,13.3 INCH,2880 X 1800,,100% DCI-P3,11,12
16990000,https://www.anphatpc.com.vn/laptop-gaming-msi-bravo-15-b7ed-010vn.html,Ryzen 5 7535HS,6,6.0,12.0,19,3.3,4.55,0,19,35,54,5,16GB,DDR5,5.0,512GB,SSD,535,4,,0,1,0,IPS,15.6 INCH,1920X1080,144HZ,45% NTSC,11,24
0,https://www.anphatpc.com.vn/laptop-lenovo-loq-15iax9-83fq0005vn.html,i5-12450HX,7,8.0,12.0,12,4.4,4.4,1,12,55,157,5,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,144HZ,100% SRGB,11,24
20990000,https://www.anphatpc.com.vn/laptop-dell-latitude-3430-42lt343001.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,,14 INCH,1920 X 1080,,,0,36
52990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-nano-g3-t-21k1000tvn.html,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,18,28,64,7,16GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,IPS,13 INCH,2160X1350,,100% SRGB,11,36
24990000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-a15-fa507nv-lp046w-hang-gia-soc.html,Ryzen 7 7735HS,6,8.0,16.0,20,3.2,4.75,0,20,35,54,7,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,15.6-INCH,1920 X 1080,144HZ,100% SRGB,11,24
17990000,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-14-g6-irl-21kg00qmvn.html,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,18,45,95,5,64GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1200,60HZ,45% NTSC,0,24
26590000,https://www.anphatpc.com.vn/laptop-acer-swift-go-sfg14-73-71zx-nx.kslsv.002.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,2560x1440,120HZ,SRGB100%,11,12
16990000,https://www.anphatpc.com.vn/laptop-hp-15-fd0235tu-9q970pa.html,i5-1334U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16 GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,,15.6INCH,1920 X 1080,,45% NTSC,11,12
17015000,https://www.anphatpc.com.vn/laptop-lenovo-thinkbook-15-g5-abp-21jf001svn.html,Ryzen 5 7530U,7,6.0,12.0,19,2.0,4.5,0,19,15,15,5,16GB,DDR4,4.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,60HZ,45% NTSC,11,24
27790000,https://www.anphatpc.com.vn/laptop-gigabyte-g6-kf-h3vn853sh.html,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,16GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,,16 INCH,1920X1080,165HZ,,11,24
72990000,https://www.anphatpc.com.vn/laptop-dell-mobile-precision-5570-core-i7-12800h-16gb-512gb-rtx-a2000-15.6-inch-4k-ubuntu-linux.html,i7-12800H,7,14.0,20.0,24,4.8,4.8,1,24,45,115,7,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,,15.6-INCH,3840X2400,,100% SRGB,0,36
15990000,https://www.anphatpc.com.vn/laptop-dell-inspiron-3530-n3530-i5u085w11slu.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,LED,15.6 INCH,1920 X 1080,120HZ,,11,12
32990000,https://www.anphatpc.com.vn/laptop-hp-victus-16-r0127tx-8c5n2pa.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,16GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,16.1 INCH,1920 X 1080,,45% NTSC,11,12
39990000,https://www.anphatpc.com.vn/microsoft-surface-pro-9-wifi-intel-evo-12th-core-i5-1235u-16gb-256gb-iris-xe-graphics-13-inch-windows-11-home-silver.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,16GB,LPDDR5,5.0,256GB,SSD,,,,1,0,0,,13-INCH,2880 X 1920,120HZ,,11,12
18290000,https://www.anphatpc.com.vn/laptop-huawei-klvd-wdh9-matebook-14-6941487218103.html,i5-1135G7,10,4.0,8.0,8,0.9,4.2,1,8,12,28,5,8GB,DDR4,4.0,512GB,SSD,,,,1,0,0,IPS,14.0 INCH,2160 X 1440,,100% SRGB,10,12
78790000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-16-ph16-72-95zm-nh.qnzsv.008.html,i9-14900HX,7,24.0,32.0,36,1.6,5.8,1,36,55,157,9,32GB,DDR5,5.0,1024GB,SSD,4080,16,,0,0,1,IPS,16 INCH,2560 X 1600,250HZ,100% DCI-P3,11,12
37990000,https://www.anphatpc.com.vn/laptop-acer-predator-helios-neo-phn16-71-59tn-nh.qlusv.003.html,i5-13500HX,7,14.0,20.0,24,4.7,4.7,1,24,55,157,5,32GB,DDR5,5.0,512GB,SSD,4060,8,,0,0,1,IPS,16 INCH,2560 X 1600,165HZ,SRGB 100%,11,12
30990000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f15-fx507vu-lp197w.html,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6-INCH,1920 X 1080,144HZ,100% SRGB,11,24
149990000,https://www.anphatpc.com.vn/laptop-msi-titan-gt77-hx-13vi-077vn.html,i9-13980HX,7,24.0,32.0,36,5.6,5.6,1,36,55,157,9,128GB,DDR5,5.0,128GB,SSD,4090,24,,0,0,1,IPS,17.3 INCH,3840X2160,144HZ,100% DCI-P3,11,24
0,https://www.anphatpc.com.vn/laptop-hp-victus-15-fa1086tx-8c5m3pa.html,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,18,45,95,5,16 GB,DDR4,5.0,1 TB,SSD,,,,1,0,0,IPS,15.6INCH,1920 X 1080,,45% NTSC,11,12
17990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-slim-3-15irh8-83em003fvn.html,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,16GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,,,11,24
44990000,https://www.anphatpc.com.vn/laptop-dell-mobile-precision-workstation-3581-intel-core-i7-13800h-16gb-256gb-rtx-a1000-6gb.html,i7-13800H,7,14.0,20.0,24,5.2,5.2,1,24,45,115,7,16GB,DDR5,5.0,256GB,SSD,,,,1,0,0,,15.6 INCH,1920 X 1080,,,0,36
10890000,https://www.anphatpc.com.vn/laptop-hp-15s-fq5228tu-8u240pa.html,i3-1215U,7,6.0,8.0,10,4.4,4.4,1,10,15,55,3,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,,15.6 INCH,1920 X 1080,,45% NTSC,11,12
21590000,https://www.anphatpc.com.vn/laptop-gigabyte-g5-mf5-52vn383sh.html,i5-13500H,7,12.0,16.0,18,4.7,4.7,1,18,45,95,5,8GB,DDR5,5.0,512GB,SSD,,,,1,0,0,,15.6 INCH,1920X1080,144HZ,,11,24
16900000,https://www.anphatpc.com.vn/laptop-hp-15-fd0079tu-8d732pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,,15.6INCH,1920 X 1080,,45% NTSC,11,12
16190000,https://www.anphatpc.com.vn/laptop-hp-14s-ep0128tu-8u6l5pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8 GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,,14 INCH,1920 X 1080,,45% NTSC,11,12
15900000,https://www.anphatpc.com.vn/laptop-hp-pavilion-14-dv2075tu-7c0w2pa.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
14990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a515-58p-56rp-nx.khjsv.008.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6INCH,1920 X 1080,60HZ,,11,12
21990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-oled-a1505va-l1201w.html,i9-13900H,7,14.0,20.0,24,5.4,5.4,1,24,45,115,9,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,OLED,15.6 INCH,1920 X 1080,60HZ,100% DCI-P3,11,24
15290000,https://www.anphatpc.com.vn/laptop-dell-latitude-3540-71021487.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,256GB,SSD,540,4,,0,1,0,IPS,15.6INCH,1920X1080,60HZ,,0,12
15590000,https://www.anphatpc.com.vn/laptop-lenovo-v15-g4-iru-83a1000lvn.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,,45% NTSC,11,24
13990000,https://www.anphatpc.com.vn/laptop-dell-inspiron-15-3520-i5u085w11blu.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,,15.6 INCH,1920 X 1080,120HZ,,11,12
13290000,https://www.anphatpc.com.vn/laptop-acer-aspire-3-spin-14-a3sp14-31pt-387z-nx.kensv.001.html,i3-N305,7,8.0,8.0,6,3.8,3.8,1,6,9,15,3,8GB,LPDDR5,4.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1200,,,11,12
33990000,https://www.anphatpc.com.vn/laptop-gaming-acer-nitro-16-phoenix-an16-41-r60f-nh.qlksv.003.html,165H,0,16.0,22.0,24,0.9,5.0,1,24,28,115,7,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,2560X1600,165HZ,SRGB 100%,11,12
20790000,https://www.anphatpc.com.vn/laptop-hp-pavilion-x360-14-ek1048tu-80r26pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
58990000,https://www.anphatpc.com.vn/laptop-dell-mobile-precision-workstation-3581-intel-core-i9-13900h.html,i9-13900,7,24.0,32.0,36,1.5,5.2,1,36,65,219,9,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,,15.6 INCH,1920 X 1080,,,0,36
19890000,https://www.anphatpc.com.vn/laptop-hp-14s-ep0110tu-8c5k9pa.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,,14 INCH,1920 X 1080,,45% NTSC,11,12
38990000,https://www.anphatpc.com.vn/laptop-msi-creator-m16-b13ve-830vn.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920X1200,144HZ,,0,24
0,https://www.anphatpc.com.vn/laptop-msi-stealth-14-ai-studio-a1vfg-050vn.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,32GB,DDR5,5.0,1TB,SSD,4060,8,,0,0,1,OLED,14 INCH,2880X1800,120HZ,100% DCI-P3,11,24
10290000,https://www.anphatpc.com.vn/laptop-hp-240-g9-6l1x7pa.html,i3-1215U,7,6.0,8.0,10,4.4,4.4,1,10,15,55,3,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
0,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu605mv-qr196w.html,185H,0,16.0,22.0,24,1.8,5.1,1,24,45,115,9,32GB,LPDDR5,5.0,512GB,SSD,4060,8,,0,0,1,OLED,16 INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
66990000,https://www.anphatpc.com.vn/laptop-dell-xps-15-9530-71015716.html,i7-13700,7,16.0,24.0,30,1.5,5.1,1,30,65,219,7,16GB,DDR5,5.0,512 GB,SSD,,,,1,0,0,OLED,15.6 INCH,,,100%SRGB,11,12
27990000,https://www.anphatpc.com.vn/laptop-dell-latitude-5440-42lt544002.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512 GB,SSD,,,,1,0,0,IPS,14.0 INCH,1920X1080,,,0,36
46990000,https://www.anphatpc.com.vn/laptop-lg-gram-2024-17z90s-g.ah78a5.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,16GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,IPS,17-INCH,2560 X 1600,,DCI-P3 99%,11,12
29990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g16-g614ju-n3135w.html,i5-13450HX,7,10.0,16.0,20,4.6,4.6,1,20,55,157,5,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,16 INCH,1920 X 1200,165HZ,,11,24
17790000,https://www.anphatpc.com.vn/laptop-dell-inspiron-3530-n5i5791w1.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,LED,15.6 INCH,1920 X 1080,120HZ,,11,12
66990000,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu605mv-qr196ws.html,185H,0,16.0,22.0,24,1.8,5.1,1,24,45,115,9,32GB,LPDDR5,5.0,512GB,SSD,4060,8,,0,0,1,OLED,16 INCH,2560 X 1600,240HZ,100% DCI-P3,11,24
11390000,https://www.anphatpc.com.vn/laptop-lenovo-v14-g4-iru-83a0000tvn.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,,45% NTSC,0,24
18990000,https://www.anphatpc.com.vn/laptop-acer-gaming-nitro-v-anv15-51-58an-nh.qnasv.001-hang-gia-soc.html,i5-13420H,7,8.0,12.0,12,4.6,4.6,1,12,45,95,5,32GB,DDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,144HZ,45% NTSC,11,12
15290000,https://www.anphatpc.com.vn/laptop-dell-inspiron-15-3520-25p231.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,,15.6 INCH,1920 X 1080,,,11,12
81990000,https://www.anphatpc.com.vn/laptop-dell-mobile-precision-workstation-5680-71023332.html,i7-13800H,7,14.0,20.0,24,5.2,5.2,1,24,45,115,7,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,,16 INCH,1920X1200,60HZ,45% NTSC,0,36
11290000,https://www.anphatpc.com.vn/laptop-lenovo-v14-g4-iru-83a0000hvn.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920X1080,,45% NTSC,0,24
27990000,https://www.anphatpc.com.vn/microsoft-surface-pro-8-platinum-graphite-i5-1135g7-8gb-ram-512gb-ssd-13-inch-windows-11-new.html,i5-1135G7,10,4.0,8.0,8,0.9,4.2,1,8,12,28,5,8GB,LPDDR4,4.0,512GB,SSD,,,,1,0,0,,13-INCH,2880 X 1920,120HZ,,11,12
21990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15x-oled-s3504va-l1227ws.html,i7-1360P,7,12.0,16.0,18,5.0,5.0,1,18,28,64,7,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,OLED,15.6 INCH,1920 X 1080,60HZ,",DCI-P3:100%",11,24
23290000,https://www.anphatpc.com.vn/laptop-gigabyte-g5-mf-e2vn333sh.html,i5-12500H,7,12.0,16.0,18,4.5,4.5,1,18,45,95,5,64GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,144HZ,45% NTSC,11,24
24990000,https://www.anphatpc.com.vn/laptop-asus-zenbook-14-flip-oled-up3404va-kn038w.html,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,12,28,64,5,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,OLED,14.0-INCH,2880 X 1800,90HZ,",DCI-P3:100%",11,24
14990000,https://www.anphatpc.com.vn/laptop-hp-probook-440-g10-873a2pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,60HZ,45% NTSC,11,12
19490000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-f15-fx507zc4-hn074w.html,i5-12500H,7,12.0,16.0,18,4.5,4.5,1,18,45,95,5,32GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6-INCH,1920 X 1080,144HZ,,11,18
21390000,https://www.anphatpc.com.vn/laptop-gaming-acer-nitro-5-tiger-an515-58-52sp-nh.qfhsv.001.html,i5-12500H,7,12.0,16.0,18,4.5,4.5,1,18,45,95,5,32GB,DDR4,5.0,512GB,SSD,540,4,,0,1,0,IPS,15.6 INCH,1920 X 1080,144HZ,,11,12
23990000,https://www.anphatpc.com.vn/laptop-gigabyte-g5-mf5-h2vn353sh.html,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,,15.6 INCH,1920X1080,144HZ,,0,24
23990000,https://www.anphatpc.com.vn/laptop-lg-gram-2023-14z90r-g.ah53a5-core-i5-1340p.html,i5-1340P,7,12.0,16.0,12,4.6,4.6,1,12,28,64,5,16GB,LPDDR5,5.0,256GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1200,,DCI-P3 99%,11,12
27590000,https://www.anphatpc.com.vn/laptop-dell-latitude-3440-42lt344002.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,60HZ,,0,36
0,https://www.anphatpc.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-12-21kc008mvn.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14.0 INCH,1920X1200,60HZ,100% SRGB,11,36
0,https://www.anphatpc.com.vn/laptop-msi-pulse-17-ai-c1vgkg-017vn.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,32GB,DDR5,5.0,1TB,SSD,4070,12,,0,0,1,IPS,17.0 INCH,2560X1600,240HZ,100%DCI-P3,11,24
21990000,https://www.anphatpc.com.vn/laptop-acer-aspire-5-a515-58m-951t-nx.kq8sv.001.html,i9-13900H,7,14.0,20.0,24,5.4,5.4,1,24,45,115,9,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,60HZ,,11,12
22990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-14-flip-tp3402va-lz118w.html,i9-13900H,7,14.0,20.0,24,5.4,5.4,1,24,45,115,9,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14.0-INCH,1920 X 1200,60HZ,45% NTSC,11,24
18590000,https://www.anphatpc.com.vn/laptop-acer-swift-go-14-sfg14-41-r5jk-nx.kg3sv.002.html,Ryzen 5 7530U,7,6.0,12.0,19,2.0,4.5,0,19,15,15,5,16GB,LPDDR4,4.0,1024GB,SSD,,,,1,0,0,IPS,14INCH,1920 X 1080,60HZ,100% SRGB,11,12
14249000,https://www.anphatpc.com.vn/laptop-dell-inspiron-15-3530-n3530-i3u085w11slu.html,i3-1305U,7,5.0,6.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,,15.6INCH,1920 X 1080,120HZ,,11,12
37990000,https://www.anphatpc.com.vn/laptop-dell-gaming-g15-5530-i7h165w11gr4050.html,i7-13650HX,7,14.0,20.0,24,4.9,4.9,1,24,55,157,7,16GB,DDR5,5.0,512GB,SSD,,,,1,0,0,,15.6 INCH,1920 X 1080,165HZ,100% SRGB,11,12
0,https://www.anphatpc.com.vn/laptop-msi-thin-a15-b7ucx-020vn.html,Ryzen 5 7535HS,6,6.0,12.0,19,3.3,4.55,0,19,35,54,5,8GB,DDR5,5.0,512GB,SSD,535,4,,0,1,0,IPS,15.6 INCH,1920 X 1080,144HZ,45% NTSC,11,24
16490000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg2083tu-7c0w9pa.html,i5-1240P,7,12.0,16.0,12,4.4,4.4,1,12,28,64,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
16990000,https://www.anphatpc.com.vn/laptop-msi-modern-14-c13m-609vn.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920x1080,60HZ,45% NTSC,11,24
39490000,https://www.anphatpc.com.vn/laptop-lg-gram-2024-14z90s-g.ah75a5.html,155H,0,16.0,22.0,24,0.9,4.8,1,24,28,115,7,16GB,LPDDR5,5.0,512GB,SSD,,,,1,0,0,IPS,14-INCH,1920X1200,,DCI-P3 99%,11,12
39990000,https://www.anphatpc.com.vn/laptop-msi-katana-15-b13vgk-1211vn.html,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,64GB,DDR5,5.0,1TB,SSD,4070,12,,0,0,1,IPS,15.6 INCH,1920x1080,144HZ,45% NTSC,11,24
0,https://www.anphatpc.com.vn/microsoft-surface-pro-9-wifi-intel-evo-12th-core-i7-1255u-32gb-1tb-iris-xe-graphics-13-inch-windows-11-home-blue.html,i7-1255U,7,10.0,12.0,12,4.7,4.7,1,12,15,55,7,32GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,,13-INCH,2880 X 1920,120HZ,,11,12
35990000,https://www.anphatpc.com.vn/laptop-asus-zenbook-14-oled-ux3405ma-pp475w.html,185H,0,16.0,22.0,24,1.8,5.1,1,24,45,115,9,32GB,LPDDR5,5.0,1TB,SSD,,,,1,0,0,OLED,14.0 INCH,2880 X 1800,120HZ,100% DCI-P3,11,24
27990000,https://www.anphatpc.com.vn/laptop-fujitsu-uh-x-9u13a2-4zr1j37872.html,i5-1235U,7,10.0,12.0,12,4.4,4.4,1,12,15,55,5,16GB,LPDDR4,5.0,512 GB,SSD,,,,1,0,0,,13.3 INCH,1920 X 1080,,,11,24
41990000,https://www.anphatpc.com.vn/laptop-lenovo-legion-5-16irx9-83dg0051vn.html,i7-14650HX,7,16.0,24.0,30,1.6,5.2,1,30,55,157,7,32GB,DDR5,5.0,1TB,SSD,4060,8,,0,0,1,,16 INCH,2560X1600,165HZ,,11,24
43990000,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu603vu-n4019w.html,i7-13620H,7,10.0,16.0,24,4.9,4.9,1,24,45,115,7,48GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,"16""",2560 X 1600,240HZ,100% DCI-P3,11,24
12990000,https://www.anphatpc.com.vn/laptop-lenovo-ideapad-3-14itl6-82h701qyvn.html,i5-1155G7,10,4.0,8.0,8,1.0,4.5,1,8,12,28,5,16GB,DDR4,4.0,512GB,SSD,,,,1,0,0,IPS,14.0 INCH,1920X1080,,,11,24
13590000,https://www.anphatpc.com.vn/laptop-lenovo-v15-g4-iru-83a10008vn.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920X1080,,45% NTSC,0,24
25290000,https://www.anphatpc.com.vn/laptop-dell-latitude-3540-71021489.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,DDR4,5.0,512GB,SSD,540,4,,0,1,0,,15.6 INCH,1920x1080,60HZ,,0,12
20690000,https://www.anphatpc.com.vn/laptop-hp-240-g10-9h2e6pt.html,i7-1355U,7,10.0,12.0,12,5.0,5.0,1,12,15,55,7,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,,45% NTSC,11,12
11690000,https://www.anphatpc.com.vn/laptop-asus-vivobook-14-x1404za-nk386w.html,i3-1215U,7,6.0,8.0,10,4.4,4.4,1,10,15,55,3,8GB,DDR4,5.0,512GB,SSD,,,,1,0,0,LED,14 INCH,1920 X 1080,60HZ,,11,24
12990000,https://www.anphatpc.com.vn/laptop-hp-pavilion-15-eg3098tu-8c5l9pa.html,i3-1315U,7,6.0,8.0,10,4.5,4.5,1,10,15,55,3,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,15.6 INCH,1920 X 1080,,45% NTSC,11,12
19990000,https://www.anphatpc.com.vn/laptop-dell-inspiron-3530-n5i5489w1.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,16GB,DDR4,5.0,512GB,SSD,,,,1,0,0,LED,15.6INCH,1920X1080,120HZ,,11,12
19990000,https://www.anphatpc.com.vn/laptop-hp-probook-440-g10-873a6pa.html,i5-1335U,7,10.0,12.0,12,4.6,4.6,1,12,15,55,5,8GB,DDR4,5.0,256GB,SSD,,,,1,0,0,IPS,14 INCH,1920 X 1080,60HZ,45% NTSC,11,12
